Cause	Outcome	Number of mentions	Pearson's correlation	Independence	Date	ChatGPT
J80	J960	22	0.05352017	1	0.918918918918919	0
J80	I2720	2	NA	NA	0.8421052631578947	0
J80	J8410	1	NA	NA	0.7142857142857143	0
E44	J984	1	0.01415346	1	1.0	0
E44	D50	1	0.00443385	0	1.0	0
E44	D649	2	0.003616546	0	1.0	0
E44	E039	1	0.003189885	0	1.0	0
E44	E881	1	-2.10176e-05	0	1.0	0
E44	K769	1	-0.0001397149	0	0.0	1
E44	M899	1	-0.0001429323	0	1.0	0
E44	G629	2	-0.0001785763	0	1.0	0
E44	L89	3	-0.000181663	0	1.0	0
E44	K0510	1	NA	NA	1.0	1
E44	E15	1	-8.13992e-06	0	NA	0
E44	A19	1	-9.399181e-06	0	NA	0
E44	E50	1	-9.399181e-06	0	NA	0
E44	E550	1	-1.151163e-05	0	NA	0
E44	A17	1	-1.558691e-05	0	NA	0
E44	E512	2	-2.20435e-05	0	NA	0
E44	E51	1	-2.442045e-05	0	NA	0
E44	A18	1	-2.780416e-05	0	NA	0
E44	A15	1	-2.85876e-05	0	NA	0
E44	A16	1	-4.177455e-05	0	NA	0
E44	E230	1	-8.527542e-05	0	NA	0
E44	R413	1	-0.0001305259	0	NA	0
E44	I519	1	-0.0001385193	0	NA	0
E44	N62	2	-0.0001405853	0	NA	0
E44	E538	2	-0.0001521802	0	NA	0
E44	H54	1	-0.000163436	0	NA	0
E44	E162	1	-0.0001654622	0	NA	0
E44	N189	1	-0.0002904616	0	NA	0
E44	E8881	1	NA	NA	1.0	0
E44	H461	1	NA	NA	NA	0
E44	D6181	1	NA	NA	NA	0
Q874	I72	2	0.007987562	1	1.0	1
Q874	I719	3	0.06248768	1	0.8297872340425532	1
Q874	I051	1	0.01341504	1	1.0	0
Q874	I10	2	0.006271294	1	0.7483870967741936	0
Q874	J931	1	-0.0003225915	0	0.625	1
Q874	H40	1	0.01064378	1	0.5428571428571428	0
Q874	I420	1	-0.0006265668	0	0.75	0
Q874	I061	1	-8.154366e-05	0	NA	0
Q874	I7781	1	NA	NA	0.6666666666666666	0
Q874	H2711	5	NA	NA	0.6666666666666666	0
I72	I46	1	0.01066846	1	0.8285714285714286	1
I72	I63	1	0.01792409	1	0.7857142857142857	1
I72	I871	1	0.008193293	1	0.782608695652174	1
I72	K766	2	0.008609713	1	0.7191011235955056	1
I72	I679	1	0.01290199	1	0.7138157894736842	1
I72	I719	1	0.03456261	1	0.6586826347305389	1
I72	I472	1	0.0122875	1	0.4810126582278481	1
I72	I471	1	0.01004336	1	0.4810126582278481	1
I72	H490	4	0.01477078	1	1.0	0
I72	D732	1	-8.406567e-05	0	0.8461538461538461	1
I72	J81	1	0.01497112	1	0.7272727272727273	0
I72	I150	2	-0.0002302268	0	0.6	1
I72	H54	2	0.005924035	1	0.55	0
I72	H905	1	-0.001065416	0	0.40476190476190477	0
I72	G500	1	0.003958165	0	0.3333333333333333	0
I72	I061	4	-0.00022242	0	NA	1
A16	I81	1	0.007387961	1	1.0	1
A16	J43	1	0.02212227	1	0.8181818181818182	1
A16	D649	1	0.007810419	1	0.7653061224489796	1
A16	J984	2	0.01537897	1	0.7469879518072289	1
A16	B44	1	0.01538311	1	1.0	0
A16	H46	1	0.009299019	1	1.0	0
A16	E271	15	0.007406706	1	1.0	0
A16	D733	4	-8.861867e-05	0	1.0	1
A16	N16	1	-0.0001085364	0	1.0	1
A16	E272	1	-0.0001631458	0	1.0	1
A16	G932	2	-0.0002140563	0	1.0	1
A16	E232	1	-0.0002190949	0	1.0	1
A16	J80	5	-0.0002984001	0	1.0	1
A16	J960	8	-0.0004588274	0	0.9428571428571428	1
A16	I72	4	-0.0005283923	0	0.875	1
A16	K315	3	0.007767776	1	0.8461538461538461	0
A16	K311	1	-0.0003063436	0	0.8461538461538461	1
A16	M793	2	0.03791643	1	0.7710280373831776	0
A16	M779	1	-0.0004343524	0	0.8	1
A16	J47	1	0.02067668	1	0.7708333333333334	0
A16	N19	2	0.01009224	1	0.75	0
A16	I313	3	0.006801866	1	0.75	0
A16	I10	1	0.003877117	1	0.7517241379310344	0
A16	J86	7	0.02141203	1	0.7142857142857143	0
A16	J948	2	0.01462553	1	0.7142857142857143	0
A16	J931	1	0.007296121	1	0.6923076923076923	0
A16	H309	4	0.01889643	1	0.6666666666666666	0
A16	D86	1	0.01714803	1	0.6666666666666666	0
A16	D721	1	-0.0001948426	0	0.6666666666666666	1
A16	G510	3	0.003176695	0	0.6363636363636364	1
A16	L04	1	-0.0002025311	0	0.6	1
A16	J386	1	0.01663414	1	0.5555555555555556	0
A16	G03	2	-0.0002269243	0	0.5	1
A16	I871	1	-0.0002763682	0	0.25	1
A16	E853	3	-0.0001162991	0	1.0	0
A16	M023	1	-0.0001235753	0	1.0	0
A16	G825	1	-0.0002067963	0	1.0	0
A16	E85	7	-0.0002707822	0	1.0	0
A16	G822	5	-0.0003027587	0	1.0	0
A16	E230	1	-0.0003790056	0	1.0	0
A16	I719	1	-0.0003942634	0	1.0	0
A16	E162	1	0.002469761	0	0.9166666666666666	0
A16	H16	1	0.00585698	0	0.9090909090909091	0
A16	K766	1	0.003583959	0	0.9	0
A16	H332	1	-0.000704313	0	0.9	0
A16	G560	3	-0.001174465	0	0.8571428571428571	0
A16	I898	1	-0.0002381869	0	0.8333333333333334	0
A16	L603	1	-0.0001401229	0	0.8260869565217391	0
A16	J438	1	-0.0001023287	0	0.8181818181818182	0
A16	K833	1	-8.861867e-05	0	0.8	0
A16	H669	1	-0.000496372	0	0.8	0
A16	N12	5	-0.0007172728	0	0.8	0
A16	M706	1	-0.0006286744	0	0.7894736842105263	0
A16	M431	1	-0.0008875524	0	0.7692307692307693	0
A16	M541	2	-0.0007058682	0	0.7669902912621359	0
A16	M1990	4	-0.0005939211	0	0.759493670886076	0
A16	K130	1	0.003339966	0	0.75	0
A16	D696	1	0.001915493	0	0.75	0
A16	J940	1	-4.177455e-05	0	0.7142857142857143	0
A16	N08	2	-0.0004348553	0	0.6666666666666666	0
A16	H209	5	-0.0003552027	0	0.6428571428571429	0
A16	N911	2	-8.089712e-05	0	0.6	0
A16	K501	1	-0.0005094204	0	0.2857142857142857	0
A16	H3481	1	NA	NA	1.0	1
A16	J0510	1	NA	NA	1.0	1
A16	D761	4	-3.617778e-05	0	NA	0
A16	S128	1	-5.526274e-05	0	NA	0
A16	H3571	1	NA	NA	0.8857142857142857	1
A16	E8352	5	NA	NA	0.8387096774193549	1
A16	I2781	2	NA	NA	0.9230769230769231	0
A16	N3289	3	NA	NA	0.8703703703703703	0
A16	N186	1	NA	NA	0.8103448275862069	0
A16	L03213	1	NA	NA	0.7971014492753623	0
A16	I314	3	NA	NA	0.75	0
A16	H0520	1	NA	NA	0.75	0
A16	J9851	2	NA	NA	0.7469879518072289	0
A16	K56609	5	NA	NA	0.7307692307692307	0
A16	D6181	1	NA	NA	0.625	0
A16	D7581	1	NA	NA	0.6	0
A16	A6922	1	NA	NA	NA	1
I509	J81	5	0.0809957	1	0.7733755942947702	1
I509	J948	1	0.01420449	1	0.6524822695035462	1
I509	K766	1	0.009851575	1	0.6037313432835821	1
I509	D65	1	0.01285746	1	0.875	0
I509	E877	1	0.1018139	1	0.7831152902698283	0
I509	I313	1	0.04329512	1	0.7724137931034483	0
I509	N19	1	0.0731331	1	0.5787321063394683	0
I509	I2720	5	NA	NA	0.8213333333333334	1
I509	J811	1	NA	NA	0.7733755942947702	0
E46	K769	1	0.01876783	1	0.5955056179775281	1
E46	A16	1	0.007038035	1	1.0	0
E46	L89	3	0.0529321	1	0.7913043478260869	0
E46	G629	2	0.01935417	1	0.6944444444444444	0
E46	E162	1	0.03226202	1	0.6779661016949152	0
E46	J984	1	0.01746587	1	0.5798319327731093	0
E46	E538	2	0.01705465	1	0.5769230769230769	0
E46	N189	1	0.0116551	1	0.5747126436781609	0
E46	D649	2	0.03452897	1	0.5329949238578681	0
E46	H54	1	0.004406475	1	0.5263157894736842	0
E46	E512	2	0.04165604	1	0.4	0
E46	E51	1	0.03756732	1	0.4	0
E46	N62	2	0.005495918	1	0.4	0
E46	E039	1	0.006622436	1	0.28125	0
E46	E15	1	-6.227525e-05	0	1.0	0
E46	E50	1	-7.190934e-05	0	1.0	0
E46	A18	1	-0.0002127185	0	1.0	0
E46	E550	1	-8.807081e-05	0	0.7547169811320755	0
E46	I519	1	0.001163272	0	0.6507936507936508	0
E46	M899	1	-0.001093517	0	0.2222222222222222	0
E46	R413	1	0.01079454	1	NA	0
E46	E230	1	0.002954055	0	0.0	0
E46	K0510	1	NA	NA	0.4	1
E46	E8881	1	NA	NA	0.813953488372093	0
E46	D6181	1	NA	NA	0.5294117647058824	0
E46	H461	1	NA	NA	0.0	0
G255	G10	1	0.1413787	1	0.8571428571428571	1
K721	J80	1	0.01592019	1	0.8461538461538461	0
K721	K766	1	0.05896909	1	0.49609375	0
N40	N320	2	0.1891386	1	0.7975013728720484	1
N40	N323	1	0.1407179	1	0.7975013728720484	0
N40	N139	17	0.0329982	1	0.8158940397350993	0
N40	E872	1	0.01940847	1	0.815843621399177	0
N40	N1330	1	NA	NA	0.8158940397350993	1
N40	N3289	1	NA	NA	0.7975013728720484	0
N40	N3281	1	NA	NA	0.7975013728720484	0
N40	C801	1	NA	NA	NA	0
N320	N1330	2	NA	NA	0.7799079754601227	0
G122	J960	1	0.02251341	1	0.9523809523809523	1
I255	I509	6	0.1302417	1	0.8446372239747634	1
I255	Q233	3	-0.0001536489	0	0.7451612903225806	0
I255	I5084	6	NA	NA	0.8446372239747634	1
I255	I5020	2	NA	NA	0.8446372239747634	1
D649	I509	2	0.06268504	1	0.68637195919435	1
D649	I63	1	0.03207952	1	0.6008	1
D649	I517	1	0.06013699	1	0.7000316756414318	0
D649	I679	1	0.03388145	1	0.6935110081112399	0
D649	I519	2	0.02683385	1	0.7000316756414318	0
D649	I739	1	0.07400762	1	0.48641655886157825	0
D649	K144	1	-0.000410105	0	0.5476190476190477	0
D649	O40	1	0.002331957	0	0.5	0
D649	B083	1	-0.0005022746	0	0.32857142857142857	0
D649	K553	1	NA	NA	0.7773766546329723	0
D735	D649	1	0.02244503	1	0.603030303030303	1
H26	H270	1	0.02971731	1	0.9324618736383442	1
H26	H40	4	0.1562053	1	0.4971896579412237	1
H26	H210	1	0.02240506	1	0.8036605657237936	0
H26	H522	4	0.05511266	1	0.7305403475363009	0
H26	H54	101	0.04369335	1	0.7358490566037735	0
H26	H181	2	0.0200478	1	0.686771761480466	0
H26	H401	1	0.09755139	1	0.4971896579412237	0
H26	H150	1	0.004387487	1	0.3544973544973545	0
H26	H5300	3	NA	NA	0.5992522093813732	1
H26	E7429	1	NA	NA	0.32	1
H26	H5232	2	NA	NA	0.7305403475363009	0
H26	H1820	1	NA	NA	0.686771761480466	0
H270	H54	1	0.04047096	1	0.8032786885245902	0
H270	H40	7	0.04629754	1	0.4945652173913043	0
J984	J960	3	0.0334292	1	0.8286014721345951	0
J984	I2720	22	NA	NA	0.7318718381112985	1
J984	I2722	1	NA	NA	0.7318718381112985	1
J180	J960	3	0.05187614	1	0.9072639732049403	1
J180	J86	1	0.03087854	1	0.8872017353579176	0
J180	G03	1	0.004140156	0	0.33762057877813506	1
J180	I2720	1	NA	NA	0.7594050743657043	0
I519	I46	9	0.04164194	1	0.833116036505867	1
I519	I443	1	0.01201498	1	0.6902461826114055	0
I519	I679	1	0.003928348	1	0.6808834729626809	0
K37	K769	1	0.0043222	1	0.9532710280373832	1
K37	K560	1	0.01028817	1	0.946524064171123	1
K37	I519	1	-8.856798e-05	0	0.963302752293578	1
K37	K43	1	0.005436369	1	0.9383561643835616	0
K37	K315	3	0.005537148	1	0.8970588235294118	0
K37	A421	1	-0.0001072322	0	1.0	0
K37	K45	1	-0.0006654755	0	1.0	0
K37	K81	1	0.001621293	0	0.975609756097561	0
K37	M726	2	-0.0003217086	0	0.9528023598820059	0
K37	K562	1	0.001516865	0	0.946524064171123	0
K37	K44	1	0.002645151	0	0.9381067961165048	0
K37	K46	1	0.003121912	0	0.9076923076923077	0
K37	K42	1	0.0002781031	0	0.9024390243902439	0
K37	I800	2	-0.0009473919	0	0.8900709219858156	0
K37	K41	1	0.001637488	0	0.8787878787878788	0
K37	D696	1	0.002129577	0	0.8607594936708861	0
K37	K40	1	0.0007625977	0	0.8454011741682974	0
K37	N1330	3	NA	NA	0.9736842105263158	0
K37	K56609	7	NA	NA	0.946524064171123	0
K769	N179	1	0.04555119	1	0.8160610139075819	1
K769	D696	1	0.04441153	1	0.6827880512091038	1
K769	G939	5	0.01391909	1	0.6809954751131222	1
K769	E55	1	0.01322718	1	0.796875	0
K769	I8501	1	NA	NA	0.7696139476961394	0
K769	D6181	1	NA	NA	0.7681818181818182	0
K560	D86	1	-0.0007215022	0	0.2653061224489796	1
J45	I46	2	0.01392794	1	0.9421641791044776	1
J45	D721	1	0.01360792	1	0.8810198300283286	1
J45	J960	11	0.02049934	1	0.9525904203323559	0
J45	I70	1	0.01604851	1	0.8734567901234568	0
J45	J984	1	0.03130558	1	0.8408590308370044	0
J45	F419	2	0.05765618	1	0.8141647421093149	0
J45	J42	2	0.03317147	1	0.8343558282208589	0
J45	G47	1	0.05238113	1	0.8071718538565629	0
J45	J301	1	0.03631104	1	0.5444926749864352	0
J43	J960	3	0.05465767	1	0.8133836003770029	0
J43	J984	2	0.09433915	1	0.6809954751131222	0
J43	J931	4	0.09978734	1	0.6433566433566433	0
J43	H54	1	0.01379839	1	0.6578947368421053	0
J43	I514	1	-0.001119869	0	0.7108603667136812	0
J43	I2720	2	NA	NA	0.8075880758807588	1
J43	I2781	1	NA	NA	0.8075880758807588	1
K26	K921	1	0.09677689	1	0.8551483420593369	1
K26	J43	1	0.02104303	1	0.8538205980066446	1
K26	K311	2	0.01603922	1	0.854087089381207	1
K26	I20	1	0.03919188	1	0.6223990208078335	1
K26	K920	1	0.06219011	1	0.8551483420593369	0
K26	K315	1	0.04917305	1	0.854087089381207	0
K26	K833	5	0.003310311	0	0.8356164383561644	1
K26	I72	1	0.00559805	1	0.8064516129032258	0
I472	I42	5	0.1443914	1	0.636986301369863	1
I472	I46	29	0.1273059	1	0.8830275229357798	0
I472	I5084	1	NA	NA	0.6965442764578834	1
I472	I4901	2	NA	NA	0.6269592476489029	1
I22	I501	1	0.1128852	1	0.8370044052863436	1
I22	I46	2	0.04751984	1	0.8809523809523809	1
I22	I420	1	0.004424678	1	0.7647058823529411	1
I22	I21	25	0.1640837	1	0.28013392857142855	1
I22	I514	1	-0.0006349297	0	0.8754208754208754	1
I22	G24	1	0.000811359	0	0.6666666666666666	0
I22	I4901	6	NA	NA	0.8055555555555556	1
I22	I4949	1	NA	NA	0.8055555555555556	0
I501	J81	5	0.08479615	1	0.7733755942947702	1
I501	I2720	7	NA	NA	0.8213333333333334	0
I501	J811	1	NA	NA	0.7733755942947702	0
E13	D649	2	0.01826687	1	0.5909090909090909	1
E13	I42	11	0.004934047	1	0.5454545454545454	1
E13	I200	1	0.004127108	1	0.2755102040816326	1
E13	E88	1	0.007815417	1	0.9090909090909091	0
E13	G30	2	0.01051213	1	0.9	0
E13	I679	4	0.00744931	1	0.813953488372093	0
E13	I675	1	-3.641284e-05	0	0.813953488372093	1
E13	M146	3	0.01367241	1	0.8	0
E13	E162	1	0.04285982	1	0.7647058823529411	0
E13	N179	1	0.03819977	1	0.7515527950310559	0
E13	E55	1	0.01150304	1	0.7714285714285715	0
E13	H54	44	0.008043245	1	0.7692307692307693	0
E13	I514	1	0.006270322	1	0.75	0
E13	I519	3	0.003316894	0	0.75	1
E13	E87	1	0.04084763	1	0.7017543859649122	0
E13	E872	2	0.02436566	1	0.7017543859649122	0
E13	E86	1	0.02780475	1	0.6904761904761905	0
E13	E83	1	0.01538039	1	0.6896551724137931	0
E13	I509	1	0.006718728	1	0.6896551724137931	0
E13	E530	1	-7.282594e-05	0	0.6666666666666666	1
E13	H40	1	0.01027734	1	0.6086956521739131	0
E13	G629	59	0.02248624	1	0.5454545454545454	0
E13	D735	2	0.02643327	1	0.52	0
E13	I70	14	0.01122065	1	0.5294117647058824	0
E13	H26	7	0.0100682	1	0.5047619047619047	0
E13	E72	1	0.0115894	1	0.5	0
E13	N189	11	0.03569578	1	0.46616541353383456	0
E13	N289	3	0.009382785	1	0.475	0
E13	N19	43	0.02364096	1	0.3541666666666667	0
E13	I10	1	0.0241029	1	0.34293948126801155	0
E13	E785	7	0.01406741	1	0.2607003891050584	0
E13	E85	1	0.004510451	0	1.0	0
E13	F01	1	-0.0007403548	0	1.0	0
E13	E169	1	-8.91934e-05	0	0.7647058823529411	0
E13	I515	2	-0.0001628468	0	0.75	0
E13	H211	1	-0.0002331669	0	0.6666666666666666	0
E13	H332	1	0.0006921143	0	0.625	0
E13	H359	3	0.005048104	0	0.5454545454545454	0
E13	K929	1	-0.0005940604	0	0.5308641975308642	0
E13	M899	2	0.001020132	0	0.5	0
E13	E77	1	-0.0001151487	0	0.5	0
E13	L659	1	-0.0003767043	0	0.5	0
E13	M810	6	-0.0003195499	0	0.47435897435897434	0
E13	M674	1	0.001262068	0	0.42105263157894735	0
E13	H905	1	0.002952555	0	0.4117647058823529	0
E13	I256	1	-0.0001261394	0	0.37777777777777777	0
E13	H492	2	-0.0004247104	0	0.3333333333333333	0
E13	M1990	1	0.001239669	0	0.3227848101265823	0
E13	A16	3	-0.0003236741	0	0.25	0
E13	H44	4	-0.0008364277	0	0.25	0
E13	I729	8	-0.0002303056	0	0.2	0
E13	R80	2	0.01280897	1	NA	0
E13	R730	1	0.006005658	1	NA	0
E13	F529	2	-7.282594e-05	0	0.0	0
E13	A17	3	-0.0001207691	0	0.0	0
E13	A18	3	-0.0002154299	0	0.0	0
E13	N46	2	-0.0002522895	0	0.0	0
E13	S121	1	0.00583538	0	NA	0
E13	B450	1	-3.641284e-05	0	NA	0
E13	E71	1	-8.91934e-05	0	NA	0
E13	E70	1	-0.0001746344	0	NA	0
E13	E51	1	-0.0001892124	0	NA	0
E13	E75	1	-0.0002123298	0	NA	0
E13	O40	3	-0.0003922313	0	NA	0
E13	E73	1	-0.0004199985	0	NA	0
E13	O14	1	-0.0006444452	0	NA	0
E13	D72810	1	NA	NA	1.0	0
E13	E8881	1	NA	NA	0.9090909090909091	0
E13	H0259	1	NA	NA	0.6774193548387096	0
E13	H3581	1	NA	NA	0.5454545454545454	0
E13	N186	45	NA	NA	0.46616541353383456	0
E13	I2510	3	NA	NA	0.37777777777777777	0
E13	E81	1	NA	NA	NA	0
E13	E82	1	NA	NA	NA	0
E13	T7840	4	NA	NA	NA	0
E13	A6922	5	NA	NA	NA	0
E13	R7303	1	NA	NA	NA	0
E13	C801	4	NA	NA	NA	0
E78	I519	1	0.05931927	1	0.886241610738255	1
E78	N08	2	0.0424413	1	0.831275720164609	1
E78	E669	1	0.1449819	1	0.7440984035592777	0
E78	K769	2	0.02450289	1	0.8334242589561739	0
E78	K831	1	0.01725592	1	0.8336079077429983	0
E78	G629	2	0.04395404	1	0.7867543447627995	0
E78	I42	1	0.05020684	1	0.7715736040609137	0
E78	H359	1	0.007806568	1	0.7407049734427813	0
E78	G40909	2	NA	NA	0.4928263988522238	1
E78	E7220	2	NA	NA	0.6842105263157895	0
I70	I771	1	0.2535981	1	0.6914765906362546	1
I70	I739	10	0.2858747	1	0.5577922077922078	1
I70	I72	12	0.06282336	1	0.6918918918918919	1
I70	I150	8	0.0567935	1	0.6666666666666666	1
I70	I679	24	0.03263811	1	0.6869158878504673	1
I70	I519	8	0.02226227	1	0.6850393700787402	1
I70	I729	9	0.01495225	1	0.6918918918918919	1
I70	I719	4	0.0294934	1	0.6746203904555315	1
I70	I509	1	0.053734	1	0.6326987681970885	1
I70	I63	5	0.03703443	1	0.6169014084507042	1
I70	G939	4	0.006320842	1	0.6129032258064516	1
I70	G629	1	0.02753578	1	0.5732484076433121	1
I70	I214	1	0.03433782	1	0.34606741573033706	1
I70	K559	1	0.02013083	1	0.7802197802197802	0
I70	D735	1	0.006728479	1	0.6764705882352942	0
I70	G459	3	0.01611086	1	0.44755244755244755	0
I70	H341	1	0.002976755	0	0.4375	0
I70	I6782	4	NA	NA	0.6869158878504673	1
I70	I2510	18	NA	NA	0.43923705722070844	1
I70	H4701	1	NA	NA	0.34375	0
I70	H93A	1	NA	NA	0.2336448598130841	0
J11	J960	1	0.0123015	1	0.9304347826086956	1
J81	J80	1	0.03401731	1	0.90625	1
J81	J960	10	0.05352802	1	0.8193548387096774	0
J81	I5081	1	NA	NA	0.7036450079239303	1
O14	I10	1	-0.00580404	1	0.9456521739130435	1
O14	O200	2	0.03237511	1	0.30303030303030304	1
O14	K767	1	-0.0003479706	0	1.0	0
O14	H54	4	-0.001446265	0	1.0	0
O14	N19	2	-0.0003394121	0	0.8571428571428571	0
O14	H332	2	0.0002790498	0	0.6363636363636364	0
O14	N04	3	-0.0006113571	0	NA	0
O14	H4761	1	NA	NA	1.0	0
O14	J810	1	NA	NA	1.0	0
I514	I46	2	0.01027064	1	0.833116036505867	1
I514	I313	1	0.01964687	1	0.805094130675526	1
I514	I42	1	0.03216623	1	0.681486396814864	1
I514	I420	5	0.02437251	1	0.681486396814864	1
I514	I253	1	0.008339223	1	0.5237511150758252	1
I514	I509	3	0.01007037	1	0.6745832022648631	0
I514	I472	2	0.01156536	1	0.6288235294117647	0
I514	O903	1	-3.239308e-05	0	0.25	0
I514	I4901	1	NA	NA	0.6058394160583942	1
N739	N70	1	0.05807971	1	0.8742857142857143	1
N70	N1330	1	NA	NA	0.84375	0
I11	I509	1	0.02123651	1	0.6268656716417911	1
I11	I519	1	0.006152932	1	0.6438356164383562	0
I11	J81	1	0.01950547	1	0.625	0
I253	I472	1	0.0620999	1	0.7219945355191257	0
J13	J960	1	0.04561038	1	0.8805031446540881	1
J13	G00	1	0.009472665	1	0.8571428571428571	0
J13	I339	1	-0.0001749076	0	0.8888888888888888	0
J13	G03	2	-0.0004750527	0	0.5555555555555556	0
J13	A6922	1	NA	NA	1.0	0
E785	I519	1	0.03876002	1	0.886241610738255	1
E785	D649	1	0.04425097	1	0.7881370523415978	1
E785	G629	1	0.02259539	1	0.7867543447627995	1
E785	I70	8	0.04409662	1	0.8675897879705755	0
E785	E831	1	0.005811367	1	0.8811361531336832	0
E785	K760	1	0.03654441	1	0.8334242589561739	0
E785	E11	2	0.1128249	1	0.7528076221366309	0
E785	I729	1	0.01070186	1	0.7770448548812665	0
E785	D74	1	-0.0002689081	0	1.0	0
E785	E164	1	-0.0002689081	0	0.8450760608486789	0
E785	M810	1	-0.001668678	0	0.6677777777777778	0
E785	G575	1	0.002831197	0	0.58731241473397	0
E785	E8352	1	NA	NA	0.8811361531336832	1
E785	I2720	1	NA	NA	0.8875651526433358	0
E785	I6782	1	NA	NA	0.8765554019356113	0
E883	I46	1	0.01040135	1	0.9090909090909091	1
E883	N19	6	0.01411844	1	0.618421052631579	0
E883	I10	1	0.005461226	1	0.35423925667828104	0
E872	N18	1	0.1123122	1	0.5457993552057652	1
E872	E43	1	0.008050541	1	0.9230769230769231	0
E872	N2881	1	NA	NA	0.5717776420281002	0
N139	N179	7	0.05092568	1	0.865449303219606	1
N139	N189	1	0.05752519	1	0.698019801980198	1
N139	I10	1	0.01955524	1	0.4408839779005525	1
N139	E875	1	0.03729985	1	0.7845898922949461	0
N139	N19	29	0.06012773	1	0.7088607594936709	0
N139	N289	1	0.0243501	1	0.7340225563909775	0
N139	N323	1	0.02094832	1	0.5920245398773006	0
N139	N08	5	0.02293103	1	0.5645161290322581	0
N139	N16	1	-0.0001740096	0	0.6666666666666666	0
N139	N251	1	-0.0001380736	0	0.5294117647058824	0
N139	Q614	3	-0.0001252993	0	0.4383561643835616	0
N139	N186	2	NA	NA	0.698019801980198	0
N179	E875	1	0.2328279	1	0.8068477856345366	0
N179	G939	1	0.012763	1	0.660377358490566	0
N179	N19	1	0.1461768	1	0.5248180013236268	0
N179	N186	1	NA	NA	0.5953006421482778	1
I201	I46	1	0.00907319	1	0.9023255813953488	1
I201	I443	1	0.009277223	1	0.8575056433408578	1
I201	I472	1	0.01034313	1	0.7451539338654504	1
I26	N179	1	0.06875437	1	0.8396901072705601	1
I26	J960	2	0.03118211	1	0.865814696485623	1
I26	I517	1	0.04121911	1	0.8385376999238385	1
I26	J942	2	0.005621569	1	0.7634408602150538	1
I26	J869	1	0.02196643	1	0.7439024390243902	1
I26	I21	1	0.01892478	1	0.5419545903257651	1
I26	J931	2	0.006518851	1	0.5387596899224806	1
I26	I46	29	0.02497518	1	0.9350180505415162	0
I26	J852	1	0.006963586	1	0.8611111111111112	0
I26	I443	2	0.00232701	0	0.7300177619893428	1
I26	G822	1	0.009793348	1	0.7115384615384616	0
I26	G932	4	0.004062394	1	0.7162629757785467	0
I26	A310	1	0.004266414	0	0.4666666666666667	0
I26	I2720	14	NA	NA	0.8498845265588915	1
I26	I50811	2	NA	NA	0.7948511665325825	1
I26	J9312	1	NA	NA	0.5387596899224806	1
I26	I2781	6	NA	NA	0.8498845265588915	0
I26	I5081	4	NA	NA	0.7948511665325825	0
J111	I46	1	0.007685524	1	0.9	1
J111	J42	1	0.008064624	1	0.5357142857142857	1
J111	I514	3	-0.000283374	0	0.8618266978922716	1
J111	B349	1	0.01311747	1	0.6448818897637796	0
J111	N19	1	0.01060847	1	0.625	0
J111	H10	1	0.01266515	1	0.5364605543710022	0
J111	J45	5	0.009382952	1	0.3238482384823848	0
J111	J80	2	-0.0004153067	0	1.0	0
J111	J960	9	-0.0006385859	0	0.9304347826086956	0
J111	J129	9	-0.0001670027	0	0.8695652173913043	0
J111	K639	1	-0.0008941656	0	0.8322440087145969	0
J111	J849	1	0.003463209	0	0.7894736842105263	0
J111	J984	1	-0.001018094	0	0.7525354969574036	0
J111	G939	1	-0.0004570085	0	0.6933333333333334	0
J111	M60	2	-0.0004751619	0	0.6666666666666666	0
J111	J159	1	-0.0001928406	0	0.6285714285714286	0
J111	K112	1	-0.0006080139	0	0.5844748858447488	0
J111	J01	1	-0.0004400321	0	0.4963974213120971	0
J111	J050	4	-4.111173e-05	0	0.4444444444444444	0
J111	F20	2	0.002557765	0	0.2631578947368421	0
J111	B3322	1	NA	NA	0.35714285714285715	1
J111	D72819	1	NA	NA	0.7567567567567568	0
J111	B3323	1	NA	NA	0.35714285714285715	0
G20	G24	3	0.07416718	1	0.8333333333333334	1
G20	K590	2	0.0531264	1	0.7492957746478873	0
G20	M545	1	0.02044767	1	0.42400881057268724	0
G20	G471	1	0.001220058	0	0.5359477124183006	0
G20	F809	1	-0.0001357398	0	0.45454545454545453	0
G24	K590	1	0.0186656	1	0.6545454545454545	0
E24	E230	1	0.07910637	1	0.8275862068965517	1
E24	E13	1	0.04617799	1	0.7692307692307693	0
E24	I10	2	0.01445188	1	0.5743243243243243	0
E24	E10	1	0.009562689	1	0.5714285714285714	0
E24	E11	1	0.01676963	1	0.56	0
E24	E12	1	-4.514435e-05	0	NA	0
E24	R739	1	-0.0005866443	0	NA	0
E24	E8881	1	NA	NA	1.0	0
E24	E08	1	NA	NA	NA	0
E24	E09	1	NA	NA	NA	0
E230	E039	7	0.04193215	1	0.6626016260162602	1
E230	E162	4	0.01263835	1	0.8269230769230769	0
E230	D649	2	0.007236384	1	0.624113475177305	0
E230	N912	1	0.01312808	1	0.5238095238095238	0
E230	E222	2	0.02442846	1	0.48739495798319327	0
E230	I42	2	0.005116177	1	0.46153846153846156	0
E230	E15	1	-7.385059e-05	0	1.0	0
E230	K831	4	0.001995598	0	0.8214285714285714	0
E230	I472	1	0.001890642	0	0.7096774193548387	0
E230	F529	1	-8.527542e-05	0	0.7083333333333334	0
E230	Q980	1	-6.029868e-05	0	0.6	0
